code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id
2367732,20.0,False,True,195,2023-12-30T12:30:00Z,90,False,True,7,3.0,12,2.0,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 362}, {'value': 1, 'element': 208}], 'h': [{'value': 1, 'element': 314}, {'value': 1, 'element': 630}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 211}, {'value': 1, 'element': 362}], 'h': [{'value': 2, 'element': 321}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 203}, {'value': 1, 'element': 611}], 'h': [{'value': 1, 'element': 393}, {'value': 1, 'element': 631}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 687}], 'h': [{'value': 5, 'element': 614}]}, {'identifier': 'bonus', 'a': [], 'h': []}, {'identifier': 'bps', 'a': [{'value': 57, 'element': 362}, {'value': 28, 'element': 208}, {'value': 20, 'element': 126}, {'value': 19, 'element': 217}, {'value': 18, 'element': 687}, {'value': 16, 'element': 211}, {'value': 11, 'element': 611}, {'value': 10, 'element': 197}, {'value': 10, 'element': 202}, {'value': 8, 'element': 203}, {'value': 3, 'element': 716}, {'value': 2, 'element': 193}, {'value': 1, 'element': 199}, {'value': 1, 'element': 212}], 'h': [{'value': 40, 'element': 321}, {'value': 31, 'element': 630}, {'value': 18, 'element': 314}, {'value': 18, 'element': 614}, {'value': 15, 'element': 330}, {'value': 12, 'element': 316}, {'value': 11, 'element': 21}, {'value': 8, 'element': 328}, {'value': 7, 'element': 393}, {'value': 7, 'element': 727}, {'value': 4, 'element': 631}, {'value': 3, 'element': 340}, {'value': 2, 'element': 602}, {'value': 1, 'element': 586}, {'value': -2, 'element': 326}]}]",3,2,93515
2367728,20.0,False,False,191,2023-12-30T15:00:00Z,0,False,True,6,0.0,2,0.0,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': []}, {'identifier': 'bonus', 'a': [], 'h': []}, {'identifier': 'bps', 'a': [{'value': 5, 'element': 168}, {'value': 4, 'element': 170}, {'value': 3, 'element': 160}, {'value': 3, 'element': 161}, {'value': 3, 'element': 173}, {'value': 3, 'element': 178}, {'value': 3, 'element': 182}, {'value': 3, 'element': 475}, {'value': 3, 'element': 594}, {'value': 3, 'element': 596}, {'value': 3, 'element': 660}], 'h': [{'value': 4, 'element': 34}, {'value': 3, 'element': 32}, {'value': 3, 'element': 41}, {'value': 3, 'element': 43}, {'value': 3, 'element': 48}, {'value': 3, 'element': 49}, {'value': 3, 'element': 699}, {'value': 2, 'element': 55}, {'value': 2, 'element': 60}, {'value': 2, 'element': 599}, {'value': 1, 'element': 50}]}]",2,3,93511
2367729,20.0,False,False,192,2023-12-30T15:00:00Z,0,False,True,4,1.0,8,0.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 107}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 114}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': []}, {'identifier': 'bonus', 'a': [], 'h': []}, {'identifier': 'bps', 'a': [{'value': 24, 'element': 107}, {'value': 15, 'element': 114}, {'value': 5, 'element': 121}, {'value': 5, 'element': 701}, {'value': 4, 'element': 101}, {'value': 3, 'element': 96}, {'value': 3, 'element': 105}, {'value': 3, 'element': 106}, {'value': 3, 'element': 110}, {'value': 3, 'element': 112}, {'value': 3, 'element': 119}], 'h': [{'value': 4, 'element': 220}, {'value': 4, 'element': 231}, {'value': 3, 'element': 221}, {'value': 3, 'element': 222}, {'value': 3, 'element': 226}, {'value': 3, 'element': 228}, {'value': 3, 'element': 232}, {'value': 3, 'element': 234}, {'value': 3, 'element': 238}, {'value': 3, 'element': 385}, {'value': 1, 'element': 236}]}]",3,2,93512
2367733,20.0,False,False,196,2023-12-30T15:00:00Z,0,False,True,17,0.0,13,0.0,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': []}, {'identifier': 'bonus', 'a': [], 'h': []}, {'identifier': 'bps', 'a': [{'value': 5, 'element': 638}, {'value': 3, 'element': 27}, {'value': 3, 'element': 473}, {'value': 3, 'element': 476}, {'value': 3, 'element': 482}, {'value': 3, 'element': 488}, {'value': 3, 'element': 490}, {'value': 3, 'element': 576}, {'value': 3, 'element': 587}, {'value': 3, 'element': 655}, {'value': 3, 'element': 693}], 'h': [{'value': 5, 'element': 356}, {'value': 4, 'element': 342}, {'value': 4, 'element': 353}, {'value': 3, 'element': 341}, {'value': 3, 'element': 352}, {'value': 3, 'element': 354}, {'value': 3, 'element': 365}, {'value': 3, 'element': 616}, {'value': 2, 'element': 343}, {'value': 2, 'element': 344}, {'value': 2, 'element': 369}]}]",2,5,93516
2367737,20.0,False,False,200,2023-12-30T15:00:00Z,0,False,True,9,0.0,20,0.0,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': []}, {'identifier': 'bonus', 'a': [], 'h': []}, {'identifier': 'bps', 'a': [{'value': 7, 'element': 265}, {'value': 4, 'element': 246}, {'value': 4, 'element': 259}, {'value': 4, 'element': 260}, {'value': 3, 'element': 245}, {'value': 3, 'element': 250}, {'value': 3, 'element': 262}, {'value': 3, 'element': 263}, {'value': 3, 'element': 661}, {'value': 2, 'element': 257}, {'value': 1, 'element': 261}], 'h': [{'value': 4, 'element': 572}, {'value': 4, 'element': 590}, {'value': 3, 'element': 351}, {'value': 3, 'element': 545}, {'value': 3, 'element': 551}, {'value': 3, 'element': 559}, {'value': 3, 'element': 563}, {'value': 3, 'element': 569}, {'value': 2, 'element': 557}, {'value': 2, 'element': 570}, {'value': 2, 'element': 573}]}]",2,2,93520
2367734,20.0,False,False,197,2023-12-30T17:30:00Z,0,False,False,14,,16,,[],3,2,93517
2367730,20.0,False,False,193,2023-12-31T14:00:00Z,0,False,False,1,,10,,[],4,2,93513
2367735,20.0,False,False,198,2023-12-31T14:00:00Z,0,False,False,3,,18,,[],2,3,93518
2367731,20.0,False,False,194,2024-01-01T20:00:00Z,0,False,False,15,,11,,[],4,4,93514
2367736,20.0,False,False,199,2024-01-02T19:30:00Z,0,False,False,5,,19,,[],3,3,93519
