code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id
2367778,25.0,False,False,241,2024-02-17T12:30:00Z,0,False,False,11,,4,,[],4,3,93561
2367779,25.0,False,False,242,2024-02-17T15:00:00Z,0,False,False,1,,6,,[],4,2,93562
2367781,25.0,False,False,244,2024-02-17T15:00:00Z,0,False,False,2,,10,,[],3,2,93564
2367784,25.0,False,False,247,2024-02-17T15:00:00Z,0,False,False,3,,15,,[],2,4,93567
2367785,25.0,False,False,248,2024-02-17T15:00:00Z,0,False,False,19,,16,,[],2,2,93568
2367787,25.0,False,False,250,2024-02-17T15:00:00Z,0,False,False,20,,18,,[],2,3,93570
2367783,25.0,False,False,246,2024-02-17T17:30:00Z,0,False,False,7,,13,,[],3,5,93566
2367786,25.0,False,False,249,2024-02-18T14:00:00Z,0,False,False,5,,17,,[],3,2,93569
2367782,25.0,False,False,245,2024-02-18T16:30:00Z,0,False,False,14,,12,,[],3,2,93565
2367780,25.0,False,False,243,2024-02-19T20:00:00Z,0,False,False,8,,9,,[],2,2,93563
