element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
79,143,8,0,False,2023-12-06T19:30:00Z,0.0,2.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,85,0,0,79
80,143,8,0,False,2023-12-06T19:30:00Z,0.0,2.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-489,45868,212,701,80
81,143,8,0,False,2023-12-06T19:30:00Z,0.0,2.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-12,1888,23,35,81
82,143,8,2,False,2023-12-06T19:30:00Z,0.0,2.0,15,61,0,0,1,0,0,0,0,0,0,0,0,11,13.0,16.7,15.0,4.5,1,0.08,0.04,0.12,0.59,46,44788,389454,51843,7055,82
83,143,8,14,False,2023-12-06T19:30:00Z,0.0,2.0,15,90,1,0,1,0,0,0,0,1,0,0,3,30,45.0,14.9,34.0,9.4,1,0.61,0.06,0.67,0.84,43,416,15223,919,503,83
84,143,8,6,False,2023-12-06T19:30:00Z,0.0,2.0,15,90,0,0,1,0,0,0,0,0,0,0,0,21,32.8,23.0,0.0,5.6,1,0.00,0.15,0.15,0.84,44,261,3014,430,169,84
85,143,8,2,False,2023-12-06T19:30:00Z,0.0,2.0,15,87,0,0,1,0,0,0,0,0,0,0,0,6,8.4,2.8,28.0,3.9,1,0.12,0.03,0.15,0.71,65,56390,647427,83546,27156,85
86,143,8,1,False,2023-12-06T19:30:00Z,0.0,2.0,15,28,0,0,0,0,0,0,0,0,0,0,0,3,1.4,15.3,4.0,2.1,0,0.00,0.06,0.06,0.25,54,10429,26774,12667,2238,86
87,143,8,0,False,2023-12-06T19:30:00Z,0.0,2.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-16,1747,12,28,87
88,143,8,0,False,2023-12-06T19:30:00Z,0.0,2.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-149,9075,0,149,88
89,143,8,5,False,2023-12-06T19:30:00Z,0.0,2.0,15,90,0,0,1,0,0,0,0,1,0,0,0,19,13.4,0.3,0.0,1.4,1,0.00,0.01,0.01,0.84,44,1196,13355,1666,470,89
90,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-7241,37747,88,7329,90
91,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,238,22547,740,502,91
92,142,5,2,False,2023-12-06T19:30:00Z,2.0,1.0,15,68,0,0,0,2,0,0,0,0,0,0,0,10,10.4,0.7,0.0,1.1,1,0.00,0.01,0.01,1.32,43,20850,117934,23861,3011,92
93,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-124,9035,0,124,93
94,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1,134,0,1,94
95,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-14,1218,0,14,95
96,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-7402,57388,112,7514,96
97,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-7,596,0,7,97
98,142,5,1,False,2023-12-06T19:30:00Z,2.0,1.0,15,21,0,0,0,0,0,0,0,0,0,0,0,5,9.4,4.2,0.0,1.4,0,0.00,0.01,0.01,0.20,48,-13,3842,9,22,98
99,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-16,2769,7,23,99
100,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4,650,0,4,100
101,142,5,2,False,2023-12-06T19:30:00Z,2.0,1.0,15,90,0,0,0,2,0,0,0,0,0,5,0,18,38.4,0.0,0.0,3.8,1,0.00,0.00,0.00,1.52,45,-15961,318393,10071,26032,101
102,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,1262,23749,1859,597,102
103,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-2707,108594,15,2722,103
104,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-773,18612,12,785,104
105,142,5,6,False,2023-12-06T19:30:00Z,2.0,1.0,15,90,0,1,0,2,0,0,0,0,0,0,1,27,20.6,17.2,6.0,4.4,1,0.00,0.06,0.06,1.52,53,56,7308,463,407,105
106,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-39207,174066,717,39924,106
107,142,5,1,False,2023-12-06T19:30:00Z,2.0,1.0,15,45,0,0,0,1,0,0,0,0,0,0,0,3,1.0,0.7,12.0,1.4,0,0.04,0.00,0.04,0.86,47,70,2145,101,31,107
108,142,5,6,False,2023-12-06T19:30:00Z,2.0,1.0,15,39,1,0,0,1,0,0,0,0,0,0,0,19,34.0,0.1,17.0,5.1,1,0.79,0.00,0.79,0.52,71,20828,3345720,106005,85177,108
109,142,5,1,False,2023-12-06T19:30:00Z,2.0,1.0,15,90,0,0,0,2,0,0,0,0,0,0,0,11,14.2,1.2,4.0,1.9,1,0.09,0.01,0.10,1.52,48,29993,204268,36774,6781,109
110,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-2773,16116,70,2843,110
111,142,5,2,False,2023-12-06T19:30:00Z,2.0,1.0,15,90,0,0,0,2,0,0,0,0,0,0,0,8,9.8,11.1,6.0,2.7,1,0.02,0.15,0.17,1.52,49,-8,2272,225,233,111
112,142,5,1,False,2023-12-06T19:30:00Z,2.0,1.0,15,90,0,0,0,2,0,0,0,0,0,0,0,19,22.0,0.8,6.0,2.9,1,0.09,0.00,0.09,1.52,46,-13691,455967,13937,27628,112
113,146,12,1,False,2023-12-05T20:15:00Z,3.0,4.0,15,90,0,0,0,3,0,0,0,0,0,1,0,3,0.0,0.0,0.0,0.0,1,0.00,0.01,0.01,0.50,49,109549,626794,120372,10823,113
114,142,5,1,False,2023-12-06T19:30:00Z,2.0,1.0,15,83,0,0,0,2,0,0,0,0,0,0,0,12,10.4,1.3,0.0,1.2,1,0.00,0.00,0.00,1.52,44,-187,7339,108,295,114
115,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-92,6007,9,101,115
116,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-14866,244092,4667,19533,116
117,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,-20,7162,131,151,117
118,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-8,1269,0,8,118
119,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,50,0,0,0,1,0,0,0,1,0,0,0,-2,1.0,0.4,5.0,0.6,0,0.09,0.00,0.09,1.00,59,-71828,883996,14335,86163,119
120,142,5,1,False,2023-12-06T19:30:00Z,2.0,1.0,15,45,0,0,0,1,0,0,0,0,0,0,0,7,9.0,2.8,0.0,1.2,1,0.00,0.01,0.01,0.65,44,1406,64046,2478,1072,120
121,142,5,0,False,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-92,6865,55,147,121
122,142,4,2,True,2023-12-06T19:30:00Z,2.0,1.0,15,83,0,0,0,1,0,0,0,0,0,0,0,9,12.2,27.1,29.0,6.8,1,0.17,0.06,0.23,1.24,50,-1285,130683,11491,12776,122
123,142,4,0,True,2023-12-06T19:30:00Z,2.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-80,5508,0,80,123
