element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
16,193,10,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-18,4555,0,18,16
17,193,10,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,46,-11790,661656,942,12732,17
18,193,10,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-107,8531,0,107,18
19,193,10,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,90,-72591,6043981,83583,156174,19
20,193,10,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,42208,3841556,101584,59376,20
21,195,7,2,True,2023-12-30T12:30:00Z,0.0,3.0,20,77,0,0,0,3,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,1,0.00,0.01,0.01,1.43,49,144,1990,299,155,21
22,193,10,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,0,9854,104,104,22
23,197,14,0,True,2023-12-30T17:30:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-398,27590,201,599,23
24,193,10,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-53,10350,0,53,24
25,193,10,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2465,30779,36,2501,25
26,193,10,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-8640,185083,2116,10756,26
27,196,13,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,5476,259376,16782,11306,27
28,197,14,0,True,2023-12-30T17:30:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,1587,1303697,28108,26521,28
29,193,10,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,-12166,1149175,20993,33159,29
30,193,10,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,-2,987,0,2,30
31,193,10,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,52,15627,1443740,71253,55626,31
32,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,53506,127059,63943,10437,32
33,196,13,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-76120,879857,17976,94096,33
34,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,11904,357712,42627,30723,34
35,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-18,3975,21,39,35
36,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-39598,1931096,48762,88360,36
37,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-1534,99380,1016,2550,37
38,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-83,18249,0,83,38
39,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-97,12309,0,97,39
40,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,1774,3981,1988,214,40
41,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,2549,76607,7204,4655,41
42,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-120448,483498,14999,135447,42
43,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,30357,853517,77682,47325,43
44,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-677,19768,476,1153,44
45,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-21,20635,627,648,45
46,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,0,2293,54,54,46
47,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-499,10307,11,510,47
48,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,46,37145,348013,51466,14321,48
49,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,52,52325,1280808,77873,25548,49
50,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,36655,219357,46276,9621,50
51,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,41,-2021,126511,62,2083,51
52,195,7,0,True,2023-12-30T12:30:00Z,0.0,3.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-7679,82338,291,7970,52
53,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-1398,67582,266,1664,53
54,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-70,5784,0,70,54
55,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,573,12244,1546,973,55
56,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-5,418,0,5,56
57,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3,362,0,3,57
58,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,-1999,45784,12,2011,58
59,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-25,1717,11,36,59
60,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,88,185242,5606942,267028,81786,60
61,191,6,0,True,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1,521,0,1,61
62,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-35,4547,0,35,62
63,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,52,-6561,41918,1545,8106,63
64,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-41,6792,153,194,64
65,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-503,8357,694,1197,65
66,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-345,2487,6,351,66
67,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4,254,0,4,67
68,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-12,1135,9,21,68
69,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-224,11973,0,224,69
70,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-170,4057,14,184,70
71,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-107,8269,405,512,71
72,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,46,576,42935,3888,3312,72
73,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,0,907,0,0,73
74,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-444,5087,30,474,74
75,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-84,5488,86,170,75
76,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,46,-969,23062,293,1262,76
77,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,46,11840,364578,31698,19858,77
78,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,3,1583,75,72,78
79,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1,82,0,1,79
80,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-501,43888,125,626,80
81,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-24,1850,13,37,81
82,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,46,-31930,344190,4938,36868,82
83,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,53671,576695,81793,28122,83
84,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,2600,13070,3988,1388,84
85,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,71,179523,2878079,277174,97651,85
86,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-32559,97236,1879,34438,86
87,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-32,1572,15,47,87
88,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-36,9037,97,133,88
89,198,18,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,1376,21280,3912,2536,89
90,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1037,24142,67,1104,90
91,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-144,21835,212,356,91
92,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-7796,117476,2344,10140,92
93,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-135,8344,0,135,93
94,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,129,0,0,94
95,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-9,1175,0,9,95
96,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,1099,47241,2672,1573,96
97,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-6,565,0,6,97
98,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,5,4067,70,65,98
99,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-26,2625,12,38,99
100,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4,627,0,4,100
101,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-8171,291915,6696,14867,101
102,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-34,24717,711,745,102
103,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1674,98066,26,1700,103
104,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-287,16311,27,314,104
105,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,266,8301,824,558,105
106,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-1063,92646,3166,4229,106
107,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,553,5364,1173,620,107
108,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,68,-68281,779873,459,68740,108
109,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-18482,151666,117,18599,109
110,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-140,15409,514,654,110
111,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-46,1695,44,90,111
112,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,46,-18617,396562,9110,27727,112
113,193,10,0,False,2023-12-31T14:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,46674,639623,61299,14625,113
114,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,208,7452,461,253,114
115,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-38,5683,15,53,115
116,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-4375,215499,585,4960,116
117,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,79,562,8263,898,336,117
118,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-15,1212,0,15,118
119,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-17365,669829,14758,32123,119
120,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,1088,60007,3013,1925,120
121,192,8,0,False,2023-12-30T15:00:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-35,6851,126,161,121
122,199,19,0,False,2024-01-02T19:30:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-42458,72861,1066,43524,122
123,199,19,0,False,2024-01-02T19:30:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-82,5082,0,82,123
124,199,19,0,False,2024-01-02T19:30:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-27,1719,0,27,124
125,199,19,0,False,2024-01-02T19:30:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-213,4189,168,381,125
126,195,12,3,False,2023-12-30T12:30:00Z,0.0,3.0,20,77,0,0,1,0,0,0,0,0,0,0,0,17,0.0,0.0,0.0,0.0,1,0.00,0.01,0.01,0.69,46,-3463,128544,937,4400,126
127,199,19,0,False,2024-01-02T19:30:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-21,1849,0,21,127
128,199,19,0,False,2024-01-02T19:30:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-88,7314,43,131,128
129,199,19,0,False,2024-01-02T19:30:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-25039,287620,2932,27971,129
130,199,19,0,False,2024-01-02T19:30:00Z,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,51,-406,47615,17,423,130
